instrument,uuid4,file_path,test_train_val,new_file_path,effect_applied,wet_dry,parameter,parameter_value,split
piano,e08edd46-c5d4-5e69-f4df-b4547d4b118d,./Medley-solos-DB/Medley-solos-DB_test-4_e08edd46-c5d4-5e69-f4df-b4547d4b118d.wav,train,reverb\reverb_e08edd46-c5d4-5e69-f4df-b4547d4b118d.wav,reverb,0.3938,room_size:low,"{'room_size': 0.47274618030557947, 'damping': 0.5724843898194546, 'mix': 0.3937518594027905}",train
female singer,611a873a-f9d9-5ea4-f78f-f1d90c931a64,./Medley-solos-DB/Medley-solos-DB_test-2_611a873a-f9d9-5ea4-f78f-f1d90c931a64.wav,train,reverb\reverb_611a873a-f9d9-5ea4-f78f-f1d90c931a64.wav,reverb,0.3683,room_size:mid,"{'room_size': 0.5229315683189504, 'damping': 0.6261997574820704, 'mix': 0.3682774134763455}",train
flute,e41a65d3-e0c2-5745-ffed-b603c232cba6,./Medley-solos-DB/Medley-solos-DB_test-3_e41a65d3-e0c2-5745-ffed-b603c232cba6.wav,train,reverb\reverb_e41a65d3-e0c2-5745-ffed-b603c232cba6.wav,reverb,0.4589,room_size:high,"{'room_size': 0.6575160034545401, 'damping': 0.4527211030431886, 'mix': 0.4588914060991769}",train
piano,1215ee90-5072-5c17-f0dd-0923fd5c1945,./Medley-solos-DB/Medley-solos-DB_training-4_1215ee90-5072-5c17-f0dd-0923fd5c1945.wav,train,reverb\reverb_1215ee90-5072-5c17-f0dd-0923fd5c1945.wav,reverb,0.4587,room_size:low,"{'room_size': 0.4434063117482312, 'damping': 0.575251575423458, 'mix': 0.4587270767724755}",train
clarinet,948646f5-c690-53dd-f57e-30de3f43ae71,./Medley-solos-DB/Medley-solos-DB_validation-0_948646f5-c690-53dd-f57e-30de3f43ae71.wav,train,reverb\reverb_948646f5-c690-53dd-f57e-30de3f43ae71.wav,reverb,0.3876,room_size:mid,"{'room_size': 0.5317931916620814, 'damping': 0.6271349948279541, 'mix': 0.3875979205840745}",train
violin,07e46cf0-50be-59b5-f33b-3f44f4c62956,./Medley-solos-DB/Medley-solos-DB_training-7_07e46cf0-50be-59b5-f33b-3f44f4c62956.wav,train,reverb\reverb_07e46cf0-50be-59b5-f33b-3f44f4c62956.wav,reverb,0.4987,room_size:high,"{'room_size': 0.7458520473896247, 'damping': 0.35069263177602256, 'mix': 0.4986736996822356}",train
piano,d0b7985f-1f1d-52f4-f0e1-3f74686efa73,./Medley-solos-DB/Medley-solos-DB_training-4_d0b7985f-1f1d-52f4-f0e1-3f74686efa73.wav,train,reverb\reverb_d0b7985f-1f1d-52f4-f0e1-3f74686efa73.wav,reverb,0.3917,room_size:low,"{'room_size': 0.39213445789462326, 'damping': 0.36861893196204654, 'mix': 0.3916524083073028}",train
piano,c57d4173-119f-5354-fddf-b6e019975ccc,./Medley-solos-DB/Medley-solos-DB_validation-4_c57d4173-119f-5354-fddf-b6e019975ccc.wav,train,reverb\reverb_c57d4173-119f-5354-fddf-b6e019975ccc.wav,reverb,0.4265,room_size:mid,"{'room_size': 0.5193545085773063, 'damping': 0.3956980130472727, 'mix': 0.42645656260604203}",train
flute,3dbf5487-9518-592b-fcbb-893a466ca1d2,./Medley-solos-DB/Medley-solos-DB_test-3_3dbf5487-9518-592b-fcbb-893a466ca1d2.wav,train,reverb\reverb_3dbf5487-9518-592b-fcbb-893a466ca1d2.wav,reverb,0.3638,room_size:high,"{'room_size': 0.708939108735535, 'damping': 0.6265557350464985, 'mix': 0.36383129892161403}",train
female singer,9324102b-69e6-5888-faaf-0cd5d08166df,./Medley-solos-DB/Medley-solos-DB_test-2_9324102b-69e6-5888-faaf-0cd5d08166df.wav,train,reverb\reverb_9324102b-69e6-5888-faaf-0cd5d08166df.wav,reverb,0.4320,room_size:low,"{'room_size': 0.45892701925758517, 'damping': 0.48832982904647226, 'mix': 0.43199026022585574}",train
violin,159ccdd4-31c0-5ffe-f914-628a53453ec3,./Medley-solos-DB/Medley-solos-DB_training-7_159ccdd4-31c0-5ffe-f914-628a53453ec3.wav,train,reverb\reverb_159ccdd4-31c0-5ffe-f914-628a53453ec3.wav,reverb,0.4900,room_size:mid,"{'room_size': 0.5899543035073985, 'damping': 0.49183519182769947, 'mix': 0.49001221892488744}",train
violin,c592b85c-36cd-5228-f0b9-3fef53e09b8a,./Medley-solos-DB/Medley-solos-DB_test-7_c592b85c-36cd-5228-f0b9-3fef53e09b8a.wav,train,reverb\reverb_c592b85c-36cd-5228-f0b9-3fef53e09b8a.wav,reverb,0.4356,room_size:high,"{'room_size': 0.7014070464132434, 'damping': 0.4031706503747817, 'mix': 0.43561881217596565}",train
piano,de84d478-b248-5f3c-f408-ff6d60df018a,./Medley-solos-DB/Medley-solos-DB_validation-4_de84d478-b248-5f3c-f408-ff6d60df018a.wav,train,reverb\reverb_de84d478-b248-5f3c-f408-ff6d60df018a.wav,reverb,0.3899,room_size:low,"{'room_size': 0.4769011341961863, 'damping': 0.3620761219819771, 'mix': 0.3899265376845361}",train
flute,7fd9663e-84ef-54df-f04f-b3313926bcab,./Medley-solos-DB/Medley-solos-DB_test-3_7fd9663e-84ef-54df-f04f-b3313926bcab.wav,train,reverb\reverb_7fd9663e-84ef-54df-f04f-b3313926bcab.wav,reverb,0.4984,room_size:mid,"{'room_size': 0.633873153453099, 'damping': 0.5748855856768602, 'mix': 0.49836154329952564}",train
piano,3a243e87-298d-5751-f518-d0a6666330b6,./Medley-solos-DB/Medley-solos-DB_test-4_3a243e87-298d-5751-f518-d0a6666330b6.wav,train,reverb\reverb_3a243e87-298d-5751-f518-d0a6666330b6.wav,reverb,0.3605,room_size:high,"{'room_size': 0.7297120717395866, 'damping': 0.5479987156403454, 'mix': 0.3604960562275856}",train
clarinet,c2c882cf-d5b3-51e7-fc99-c4e59f252fd0,./Medley-solos-DB/Medley-solos-DB_test-0_c2c882cf-d5b3-51e7-fc99-c4e59f252fd0.wav,train,reverb\reverb_c2c882cf-d5b3-51e7-fc99-c4e59f252fd0.wav,reverb,0.4477,room_size:low,"{'room_size': 0.49213033994989885, 'damping': 0.4599006465669609, 'mix': 0.4477021425373257}",train
violin,884c6ea5-c5ef-51b5-f33d-0f11b6854743,./Medley-solos-DB/Medley-solos-DB_test-7_884c6ea5-c5ef-51b5-f33d-0f11b6854743.wav,train,reverb\reverb_884c6ea5-c5ef-51b5-f33d-0f11b6854743.wav,reverb,0.4440,room_size:mid,"{'room_size': 0.5604710306178623, 'damping': 0.5185456790188998, 'mix': 0.4439565070043092}",train
clarinet,7edf075a-8b61-5dc0-f7ca-c34b25647bb0,./Medley-solos-DB/Medley-solos-DB_validation-0_7edf075a-8b61-5dc0-f7ca-c34b25647bb0.wav,train,reverb\reverb_7edf075a-8b61-5dc0-f7ca-c34b25647bb0.wav,reverb,0.3839,room_size:high,"{'room_size': 0.7263401227627032, 'damping': 0.6221258980728526, 'mix': 0.38386019758556206}",train
flute,699c6985-563b-5e50-fec3-4ed96fe7a8da,./Medley-solos-DB/Medley-solos-DB_test-3_699c6985-563b-5e50-fec3-4ed96fe7a8da.wav,train,reverb\reverb_699c6985-563b-5e50-fec3-4ed96fe7a8da.wav,reverb,0.3816,room_size:low,"{'room_size': 0.4470607697214988, 'damping': 0.4527087299900162, 'mix': 0.3816313336462026}",train
piano,e97042e2-ed6f-5138-ff5f-af966e540391,./Medley-solos-DB/Medley-solos-DB_test-4_e97042e2-ed6f-5138-ff5f-af966e540391.wav,train,reverb\reverb_e97042e2-ed6f-5138-ff5f-af966e540391.wav,reverb,0.3183,room_size:mid,"{'room_size': 0.5660075162350329, 'damping': 0.38774210549368554, 'mix': 0.31834473581180134}",train
flute,a5398bd0-a83e-5ed3-f396-f10fe01644a4,./Medley-solos-DB/Medley-solos-DB_test-3_a5398bd0-a83e-5ed3-f396-f10fe01644a4.wav,train,reverb\reverb_a5398bd0-a83e-5ed3-f396-f10fe01644a4.wav,reverb,0.4326,room_size:high,"{'room_size': 0.7501234884720137, 'damping': 0.5466553215029157, 'mix': 0.432581942842019}",train
violin,2b837204-5208-59e5-fd37-6f3131c6d925,./Medley-solos-DB/Medley-solos-DB_training-7_2b837204-5208-59e5-fd37-6f3131c6d925.wav,train,reverb\reverb_2b837204-5208-59e5-fd37-6f3131c6d925.wav,reverb,0.3396,room_size:low,"{'room_size': 0.3529649668014037, 'damping': 0.44796405280153395, 'mix': 0.33956196945183936}",train
violin,201eb811-fa04-5946-fcf5-5949d0c059fb,./Medley-solos-DB/Medley-solos-DB_test-7_201eb811-fa04-5946-fcf5-5949d0c059fb.wav,train,reverb\reverb_201eb811-fa04-5946-fcf5-5949d0c059fb.wav,reverb,0.3493,room_size:mid,"{'room_size': 0.6167227133816019, 'damping': 0.608189120418839, 'mix': 0.3493360754452295}",train
violin,872ffe66-bfe4-51dd-fc36-eee54838b040,./Medley-solos-DB/Medley-solos-DB_training-7_872ffe66-bfe4-51dd-fc36-eee54838b040.wav,train,reverb\reverb_872ffe66-bfe4-51dd-fc36-eee54838b040.wav,reverb,0.3550,room_size:high,"{'room_size': 0.750177373827198, 'damping': 0.3888088410374823, 'mix': 0.3550305051203427}",train
flute,60f713b5-4f4b-5ae9-f827-9b2b1de35221,./Medley-solos-DB/Medley-solos-DB_training-3_60f713b5-4f4b-5ae9-f827-9b2b1de35221.wav,train,reverb\reverb_60f713b5-4f4b-5ae9-f827-9b2b1de35221.wav,reverb,0.4349,room_size:low,"{'room_size': 0.3707981744350129, 'damping': 0.4350562299797688, 'mix': 0.4349473094698556}",train
violin,c4fc0641-11ff-5df9-fb76-8477817e49d1,./Medley-solos-DB/Medley-solos-DB_test-7_c4fc0641-11ff-5df9-fb76-8477817e49d1.wav,train,reverb\reverb_c4fc0641-11ff-5df9-fb76-8477817e49d1.wav,reverb,0.4084,room_size:mid,"{'room_size': 0.6365490365277879, 'damping': 0.4107567223772558, 'mix': 0.40841580699014385}",train
piano,429175b0-0b2a-56a5-f3b1-44e3e6f6cc14,./Medley-solos-DB/Medley-solos-DB_test-4_429175b0-0b2a-56a5-f3b1-44e3e6f6cc14.wav,train,reverb\reverb_429175b0-0b2a-56a5-f3b1-44e3e6f6cc14.wav,reverb,0.4220,room_size:high,"{'room_size': 0.7552086651865149, 'damping': 0.6358767405456698, 'mix': 0.42201209657743477}",train
violin,4871ff97-0891-58ad-f044-9c1a5b8dc861,./Medley-solos-DB/Medley-solos-DB_test-7_4871ff97-0891-58ad-f044-9c1a5b8dc861.wav,train,reverb\reverb_4871ff97-0891-58ad-f044-9c1a5b8dc861.wav,reverb,0.3641,room_size:low,"{'room_size': 0.3882660396541071, 'damping': 0.5376434470741809, 'mix': 0.36409823233560323}",train
violin,030692df-0eef-556e-f073-87d4cb42454a,./Medley-solos-DB/Medley-solos-DB_test-7_030692df-0eef-556e-f073-87d4cb42454a.wav,train,reverb\reverb_030692df-0eef-556e-f073-87d4cb42454a.wav,reverb,0.4371,room_size:mid,"{'room_size': 0.6464192586037562, 'damping': 0.46990284054909104, 'mix': 0.4370855441522028}",train
violin,d72db52c-d0a5-5e45-f848-4a94101839e2,./Medley-solos-DB/Medley-solos-DB_training-7_d72db52c-d0a5-5e45-f848-4a94101839e2.wav,train,reverb\reverb_d72db52c-d0a5-5e45-f848-4a94101839e2.wav,reverb,0.4750,room_size:high,"{'room_size': 0.6534841373520138, 'damping': 0.47001843384042663, 'mix': 0.4750215226645023}",train
violin,40bd57e9-b32a-5637-f27b-c620cc81e3a8,./Medley-solos-DB/Medley-solos-DB_test-7_40bd57e9-b32a-5637-f27b-c620cc81e3a8.wav,train,reverb\reverb_40bd57e9-b32a-5637-f27b-c620cc81e3a8.wav,reverb,0.4872,room_size:low,"{'room_size': 0.4415341166649869, 'damping': 0.4831828659187929, 'mix': 0.48718749988714516}",train
piano,ce40ebb0-a302-5d88-f50e-fc802044ffa7,./Medley-solos-DB/Medley-solos-DB_test-4_ce40ebb0-a302-5d88-f50e-fc802044ffa7.wav,train,reverb\reverb_ce40ebb0-a302-5d88-f50e-fc802044ffa7.wav,reverb,0.4089,room_size:mid,"{'room_size': 0.6280976564220844, 'damping': 0.4466647021468815, 'mix': 0.4089096804082679}",train
violin,30efc382-eb95-5815-f2f1-60254f9a9e4b,./Medley-solos-DB/Medley-solos-DB_test-7_30efc382-eb95-5815-f2f1-60254f9a9e4b.wav,train,reverb\reverb_30efc382-eb95-5815-f2f1-60254f9a9e4b.wav,reverb,0.3668,room_size:high,"{'room_size': 0.7234736384138695, 'damping': 0.5396607500344587, 'mix': 0.3668222533917511}",train
flute,85839f90-8f51-54f9-fa7d-e2f918563e6e,./Medley-solos-DB/Medley-solos-DB_test-3_85839f90-8f51-54f9-fa7d-e2f918563e6e.wav,train,reverb\reverb_85839f90-8f51-54f9-fa7d-e2f918563e6e.wav,reverb,0.4848,room_size:low,"{'room_size': 0.38663075011488324, 'damping': 0.6238015505766609, 'mix': 0.48477489989970124}",train
trumpet,7356702e-4b36-5ff3-f532-3731bc631ca3,./Medley-solos-DB/Medley-solos-DB_test-6_7356702e-4b36-5ff3-f532-3731bc631ca3.wav,train,reverb\reverb_7356702e-4b36-5ff3-f532-3731bc631ca3.wav,reverb,0.4490,room_size:mid,"{'room_size': 0.6264984328642969, 'damping': 0.6434613292293685, 'mix': 0.4489983051559377}",train
violin,353d6b4b-422f-5da4-f30b-6cf80b5dfc3a,./Medley-solos-DB/Medley-solos-DB_test-7_353d6b4b-422f-5da4-f30b-6cf80b5dfc3a.wav,train,reverb\reverb_353d6b4b-422f-5da4-f30b-6cf80b5dfc3a.wav,reverb,0.3961,room_size:high,"{'room_size': 0.7647000842843, 'damping': 0.5787770275887922, 'mix': 0.3961215261884613}",train
violin,4e7df1c2-3c4b-5d9b-ff16-94c2fde9e1e6,./Medley-solos-DB/Medley-solos-DB_test-7_4e7df1c2-3c4b-5d9b-ff16-94c2fde9e1e6.wav,train,reverb\reverb_4e7df1c2-3c4b-5d9b-ff16-94c2fde9e1e6.wav,reverb,0.4290,room_size:low,"{'room_size': 0.41846782917714076, 'damping': 0.4220678828447009, 'mix': 0.42896383887185807}",train
violin,e033391d-4458-501a-f08f-523c8d6a0e4e,./Medley-solos-DB/Medley-solos-DB_training-7_e033391d-4458-501a-f08f-523c8d6a0e4e.wav,train,reverb\reverb_e033391d-4458-501a-f08f-523c8d6a0e4e.wav,reverb,0.4172,room_size:mid,"{'room_size': 0.5433980204153502, 'damping': 0.4273425229107063, 'mix': 0.41719227481921095}",train
violin,735a45f9-6b83-50be-f2ee-86b62019670d,./Medley-solos-DB/Medley-solos-DB_training-7_735a45f9-6b83-50be-f2ee-86b62019670d.wav,train,reverb\reverb_735a45f9-6b83-50be-f2ee-86b62019670d.wav,reverb,0.4632,room_size:high,"{'room_size': 0.7114973582337565, 'damping': 0.4156569826383897, 'mix': 0.4632112033505662}",train
flute,529a4d53-dad5-5cb9-f166-8442643043a4,./Medley-solos-DB/Medley-solos-DB_validation-3_529a4d53-dad5-5cb9-f166-8442643043a4.wav,train,reverb\reverb_529a4d53-dad5-5cb9-f166-8442643043a4.wav,reverb,0.3015,room_size:low,"{'room_size': 0.4790854878941564, 'damping': 0.4003098559033343, 'mix': 0.30150140655999996}",train
tenor saxophone,bba3b457-f283-5e54-f71d-f8a6a46da10e,./Medley-solos-DB/Medley-solos-DB_test-5_bba3b457-f283-5e54-f71d-f8a6a46da10e.wav,train,reverb\reverb_bba3b457-f283-5e54-f71d-f8a6a46da10e.wav,reverb,0.4678,room_size:mid,"{'room_size': 0.550419495279406, 'damping': 0.5892532507042257, 'mix': 0.4678347732468649}",train
flute,cfa9a457-dc2f-59c3-fdef-f7936081403d,./Medley-solos-DB/Medley-solos-DB_test-3_cfa9a457-dc2f-59c3-fdef-f7936081403d.wav,train,reverb\reverb_cfa9a457-dc2f-59c3-fdef-f7936081403d.wav,reverb,0.3231,room_size:high,"{'room_size': 0.6707493605174074, 'damping': 0.5823007703549153, 'mix': 0.3231408334618859}",train
piano,53cf2df1-af95-56fc-f55e-51745664c20b,./Medley-solos-DB/Medley-solos-DB_training-4_53cf2df1-af95-56fc-f55e-51745664c20b.wav,train,reverb\reverb_53cf2df1-af95-56fc-f55e-51745664c20b.wav,reverb,0.3385,room_size:low,"{'room_size': 0.4085093885234794, 'damping': 0.6495828545035748, 'mix': 0.33851816464618195}",train
piano,70a412da-d5dd-5a85-f74a-6cb79d732863,./Medley-solos-DB/Medley-solos-DB_test-4_70a412da-d5dd-5a85-f74a-6cb79d732863.wav,train,reverb\reverb_70a412da-d5dd-5a85-f74a-6cb79d732863.wav,reverb,0.4239,room_size:mid,"{'room_size': 0.523094537386644, 'damping': 0.4768400997640381, 'mix': 0.4239337051939723}",train
piano,1cca66aa-a972-5b6d-fecb-7e4eaae2cefd,./Medley-solos-DB/Medley-solos-DB_validation-4_1cca66aa-a972-5b6d-fecb-7e4eaae2cefd.wav,train,reverb\reverb_1cca66aa-a972-5b6d-fecb-7e4eaae2cefd.wav,reverb,0.3139,room_size:high,"{'room_size': 0.7899351173619881, 'damping': 0.6442463436599103, 'mix': 0.3139281273182789}",train
violin,66dcf908-29d5-58ec-f7bf-4fc1e5e6feaa,./Medley-solos-DB/Medley-solos-DB_training-7_66dcf908-29d5-58ec-f7bf-4fc1e5e6feaa.wav,train,reverb\reverb_66dcf908-29d5-58ec-f7bf-4fc1e5e6feaa.wav,reverb,0.3541,room_size:low,"{'room_size': 0.3706996276021858, 'damping': 0.5872213921687982, 'mix': 0.3541264304541721}",train
piano,b828a152-0a8d-54dc-fc90-7c57369d9214,./Medley-solos-DB/Medley-solos-DB_training-4_b828a152-0a8d-54dc-fc90-7c57369d9214.wav,train,reverb\reverb_b828a152-0a8d-54dc-fc90-7c57369d9214.wav,reverb,0.3224,room_size:mid,"{'room_size': 0.6327273589259541, 'damping': 0.5490359771687261, 'mix': 0.32236896047613545}",train
flute,0e203d33-48ce-55f8-f743-374cc3dbc45f,./Medley-solos-DB/Medley-solos-DB_test-3_0e203d33-48ce-55f8-f743-374cc3dbc45f.wav,train,reverb\reverb_0e203d33-48ce-55f8-f743-374cc3dbc45f.wav,reverb,0.3847,room_size:high,"{'room_size': 0.7748793927386011, 'damping': 0.40290691400242273, 'mix': 0.38469907893593075}",train
piano,ff43434a-0c43-5d90-fc9d-512b4422996f,./Medley-solos-DB/Medley-solos-DB_validation-4_ff43434a-0c43-5d90-fc9d-512b4422996f.wav,train,reverb\reverb_ff43434a-0c43-5d90-fc9d-512b4422996f.wav,reverb,0.4372,room_size:low,"{'room_size': 0.4328277392838995, 'damping': 0.5002298447240835, 'mix': 0.43723258312303004}",train
piano,7f00fa79-e2e4-527c-fdf6-1df2ae05ecc2,./Medley-solos-DB/Medley-solos-DB_training-4_7f00fa79-e2e4-527c-fdf6-1df2ae05ecc2.wav,train,reverb\reverb_7f00fa79-e2e4-527c-fdf6-1df2ae05ecc2.wav,reverb,0.4999,room_size:mid,"{'room_size': 0.5979030102303883, 'damping': 0.6476126016584165, 'mix': 0.4998843818448376}",train
flute,79a274b9-dd75-5302-f90f-89a78cb79e3b,./Medley-solos-DB/Medley-solos-DB_test-3_79a274b9-dd75-5302-f90f-89a78cb79e3b.wav,train,reverb\reverb_79a274b9-dd75-5302-f90f-89a78cb79e3b.wav,reverb,0.4456,room_size:high,"{'room_size': 0.7274689103953462, 'damping': 0.37855972608825916, 'mix': 0.44556865979374366}",train
flute,839e354e-3469-5300-f0c7-ea2c620743a0,./Medley-solos-DB/Medley-solos-DB_test-3_839e354e-3469-5300-f0c7-ea2c620743a0.wav,train,reverb\reverb_839e354e-3469-5300-f0c7-ea2c620743a0.wav,reverb,0.3922,room_size:low,"{'room_size': 0.49649961173248836, 'damping': 0.4454979162887061, 'mix': 0.39224177716751474}",train
flute,420b3c7a-fad1-5224-fd22-6336d5bb2177,./Medley-solos-DB/Medley-solos-DB_training-3_420b3c7a-fad1-5224-fd22-6336d5bb2177.wav,train,reverb\reverb_420b3c7a-fad1-5224-fd22-6336d5bb2177.wav,reverb,0.4345,room_size:mid,"{'room_size': 0.5637165387223184, 'damping': 0.3654257463670788, 'mix': 0.4344528862446889}",train
violin,f06066c5-926f-5fd0-f70d-248fa6216f98,./Medley-solos-DB/Medley-solos-DB_test-7_f06066c5-926f-5fd0-f70d-248fa6216f98.wav,train,reverb\reverb_f06066c5-926f-5fd0-f70d-248fa6216f98.wav,reverb,0.4664,room_size:high,"{'room_size': 0.7030006542602703, 'damping': 0.5862391623894507, 'mix': 0.4664240150563972}",train
piano,05da2050-4cda-556e-f38c-3544976625d7,./Medley-solos-DB/Medley-solos-DB_training-4_05da2050-4cda-556e-f38c-3544976625d7.wav,train,reverb\reverb_05da2050-4cda-556e-f38c-3544976625d7.wav,reverb,0.3643,room_size:low,"{'room_size': 0.4731846179896768, 'damping': 0.474999799411964, 'mix': 0.3643091364481799}",train
flute,2010ca92-a189-53de-f75c-384089c951cd,./Medley-solos-DB/Medley-solos-DB_test-3_2010ca92-a189-53de-f75c-384089c951cd.wav,train,reverb\reverb_2010ca92-a189-53de-f75c-384089c951cd.wav,reverb,0.3983,room_size:mid,"{'room_size': 0.6123231169500583, 'damping': 0.5904168301528169, 'mix': 0.39825148927827325}",train
piano,676b2bfe-317f-5e9b-f802-f7b49340fb96,./Medley-solos-DB/Medley-solos-DB_training-4_676b2bfe-317f-5e9b-f802-f7b49340fb96.wav,train,reverb\reverb_676b2bfe-317f-5e9b-f802-f7b49340fb96.wav,reverb,0.4758,room_size:high,"{'room_size': 0.7839546529304455, 'damping': 0.39317260882356747, 'mix': 0.47581375593179204}",train
piano,cf78fae0-3bc0-5d5c-f6c5-41e2c280f8a8,./Medley-solos-DB/Medley-solos-DB_test-4_cf78fae0-3bc0-5d5c-f6c5-41e2c280f8a8.wav,train,reverb\reverb_cf78fae0-3bc0-5d5c-f6c5-41e2c280f8a8.wav,reverb,0.4068,room_size:low,"{'room_size': 0.36441428494578215, 'damping': 0.39605765661638415, 'mix': 0.40676800265479207}",train
violin,82059929-9c54-5259-f302-110a903b8c02,./Medley-solos-DB/Medley-solos-DB_training-7_82059929-9c54-5259-f302-110a903b8c02.wav,train,reverb\reverb_82059929-9c54-5259-f302-110a903b8c02.wav,reverb,0.3001,room_size:mid,"{'room_size': 0.5101277720281122, 'damping': 0.3658421304200331, 'mix': 0.3001037488331411}",train
violin,2fd15ccc-8c5e-5e1d-f793-c613f834806e,./Medley-solos-DB/Medley-solos-DB_test-7_2fd15ccc-8c5e-5e1d-f793-c613f834806e.wav,train,reverb\reverb_2fd15ccc-8c5e-5e1d-f793-c613f834806e.wav,reverb,0.3070,room_size:high,"{'room_size': 0.7154474989541395, 'damping': 0.582387164387669, 'mix': 0.30696767005598313}",train
piano,1928b0b9-c3bf-58c0-f39a-29d9853dc943,./Medley-solos-DB/Medley-solos-DB_test-4_1928b0b9-c3bf-58c0-f39a-29d9853dc943.wav,train,reverb\reverb_1928b0b9-c3bf-58c0-f39a-29d9853dc943.wav,reverb,0.3336,room_size:low,"{'room_size': 0.4478386409698783, 'damping': 0.596938195224856, 'mix': 0.3336001697155742}",train
clarinet,d1635ccc-65c1-516e-f3cd-09a2feafc871,./Medley-solos-DB/Medley-solos-DB_test-0_d1635ccc-65c1-516e-f3cd-09a2feafc871.wav,train,reverb\reverb_d1635ccc-65c1-516e-f3cd-09a2feafc871.wav,reverb,0.4646,room_size:mid,"{'room_size': 0.5220295602232107, 'damping': 0.6082402920861608, 'mix': 0.4646249219900189}",train
clarinet,d2be01d9-20f8-5dda-f932-bb8a91f289aa,./Medley-solos-DB/Medley-solos-DB_training-0_d2be01d9-20f8-5dda-f932-bb8a91f289aa.wav,train,reverb\reverb_d2be01d9-20f8-5dda-f932-bb8a91f289aa.wav,reverb,0.3186,room_size:high,"{'room_size': 0.7308412649396281, 'damping': 0.5957599637881941, 'mix': 0.31855121548489895}",train
violin,6ada4e79-7d93-5fce-fa45-98160ec1d658,./Medley-solos-DB/Medley-solos-DB_test-7_6ada4e79-7d93-5fce-fa45-98160ec1d658.wav,train,reverb\reverb_6ada4e79-7d93-5fce-fa45-98160ec1d658.wav,reverb,0.3515,room_size:low,"{'room_size': 0.40917222769081313, 'damping': 0.5713392668319119, 'mix': 0.3514903918647927}",train
violin,ac8114cc-42c1-545e-f639-3716ca5f7ca6,./Medley-solos-DB/Medley-solos-DB_training-7_ac8114cc-42c1-545e-f639-3716ca5f7ca6.wav,train,reverb\reverb_ac8114cc-42c1-545e-f639-3716ca5f7ca6.wav,reverb,0.4501,room_size:mid,"{'room_size': 0.612849337165033, 'damping': 0.5012535813172442, 'mix': 0.4500531975896466}",train
violin,9a2991f7-dd6f-5fbc-f245-a78b8cea2711,./Medley-solos-DB/Medley-solos-DB_validation-7_9a2991f7-dd6f-5fbc-f245-a78b8cea2711.wav,train,reverb\reverb_9a2991f7-dd6f-5fbc-f245-a78b8cea2711.wav,reverb,0.3438,room_size:high,"{'room_size': 0.7197019456785995, 'damping': 0.4603713020665453, 'mix': 0.3438378432957265}",train
violin,2aa3d4cb-7ebd-59a0-f380-2932c4ec3739,./Medley-solos-DB/Medley-solos-DB_training-7_2aa3d4cb-7ebd-59a0-f380-2932c4ec3739.wav,train,reverb\reverb_2aa3d4cb-7ebd-59a0-f380-2932c4ec3739.wav,reverb,0.3238,room_size:low,"{'room_size': 0.38125690121525224, 'damping': 0.5754472431714188, 'mix': 0.32378206960679207}",train
violin,3e062e31-1a73-56cf-f989-e38688e50dd8,./Medley-solos-DB/Medley-solos-DB_test-7_3e062e31-1a73-56cf-f989-e38688e50dd8.wav,train,reverb\reverb_3e062e31-1a73-56cf-f989-e38688e50dd8.wav,reverb,0.3351,room_size:mid,"{'room_size': 0.5128973525166418, 'damping': 0.40288740950663904, 'mix': 0.33506930229078435}",train
female singer,2c75dfe5-4422-5592-f71f-ae8f49d56fbd,./Medley-solos-DB/Medley-solos-DB_training-2_2c75dfe5-4422-5592-f71f-ae8f49d56fbd.wav,train,reverb\reverb_2c75dfe5-4422-5592-f71f-ae8f49d56fbd.wav,reverb,0.4981,room_size:high,"{'room_size': 0.773466143421035, 'damping': 0.4695519870422637, 'mix': 0.49807769147209646}",train
clarinet,cba8e07d-9e91-5838-f2ce-f09f69ad83c8,./Medley-solos-DB/Medley-solos-DB_test-0_cba8e07d-9e91-5838-f2ce-f09f69ad83c8.wav,train,reverb\reverb_cba8e07d-9e91-5838-f2ce-f09f69ad83c8.wav,reverb,0.3897,room_size:low,"{'room_size': 0.3705816886685918, 'damping': 0.546061947708093, 'mix': 0.3897459014402501}",train
